ID;Descrição;Preço em R$
197;Processador Intel Core I3-2100 Cache 3m 3.10ghz LGA 1155 Oem;83,21
198;Processador Intel Core I5 13400, 2.50ghz, 10-core, LGA1700;2.869,90
199;Processador Intel Core I3 13100f Box LGA 1700 3.4GHZ 12MB Cache S/ Vídeo - Bx8071513100f;791,42
200;Processador Intel Core I7-11700k, 3.6ghz (5ghz Turbo) LGA1200, 16MB Cache, 11ª Ger, Bx8070811700k;3.043,31
201;Processador Intel I7-12700F 12ª Geração, 2.1GHz Turbo, Cache 25MB, Dual Core, 20 Threads, LGA 1700 - BX8071512700F;2.011,95
202;Processador Intel I5-12400, 2.5GHz, Cache 18MB, Hexa Core, 12 Threads, LGA 1700 - BX8071512400;1.104,70
203;Processador AMD Ryzen 5 4600G, 3.7GHz (4.2GHz), Cache 11MB, Hexa Core 11MB, AM4;1.335,90
204;Processador Intel Core I7 14700k, 5.60ghz Max Turbo, 20-core, 28-threads, LGA 1700;2.880,00
205;Processador Intel Pentium Gold G6405, 4.1GHz, Cache 4MB, LGA 1200;484,49
206;Processador Intel Core I5 6500, 6ª Geração 3.20ghz, 6MB Oem 1151;304,10
207;Processador Intel I5 2400, 3.1GHz (3.4GHz Turbo), Cache 6MB, LGA 1155, OEM;366,90
208;Processador Intel Core I9 11900K 11ª Geração, 3.5GHz, Cache 16MB, Octa Core, 16 Threads, LGA 1200 - BX8070811900K;2.365,23
209;Processador Intel Core I5-13600K, 3.5GHz, Cache 24MB, Quad Core, 20 Threads, LGA 1700 - BX8071513600KI;2.160,25
210;Processador Intel Core I7 10700K 10ª Geração, 3.80GHz, Cache 16MB, Octa Core, 16 Threads, LGA 1200 - BX8070110700K;2.929,00
211;Processador Intel Core I5 3470 3ª Geração, 3.20GHz, Cache 6MB, Quad Core, 4 Threads, LGA 1155, OEM - 326B770;123,30
212;Processador Intel Core I5 6500, 3.6GHz, Cache 6MB, Quad Core, 4 Threads, LGA 1151- CM8066201920404;719,10
213;Processador Intel Core I7 13700, 2.10ghz, 16-core, LGA1700;2.811,43
214;Processador Intel Core I9 13900kf, 5.80ghz Max Turbo, 24-core, LGA 1700;5.849,90
215;Processador AMD Ryzen 9 7900X3D, Turbo 5.60GHZ, Cachê 128MB, AM5, 12 Núcleos, Vídeo Integrado - 100-100000909WOF;4.289,00
216;Processador AMD AM4 Ryzen 5 5600G, 3.9GHz, Hexa Core, OEM;899,18
217;Processador Intel I5-6500, 3.60GHz, Cache 6MB, FCLGA 1151;783,70
218;Processador Intel Pentium Gold G6400 - BX80701G6400;579,99
219;Processador AMD Ryzen 9 7950x3d, 4.2ghz, 128mb, 16cores, 120w Am5 C/gra Pn # 100-100000908wof;4.460,68
220;Processador Intel Xeon E7-8830 SLC3K, 2.13GHz, Cache 24MB, Octa Core, LGA 1567;399,03
221;Processador Intel Core I5-10600K, 4.1GHz (4.8GHz Max Turbo), Cache 12MB, LGA 1200 - BX8070110600K;1.457,16
222;Processador Intel Core I3-10105F, 3.70GHz (4.4GHz Turbo), Cache 6MB, Quad Core, LGA 1200 - BX8070110105F;551,65
223;Processador Intel Core I9-10900X Cascade Lake, 3.70GHz, Cache 19MB, LGA 2066, Sem Cooler, Sem Ví­deo On Board - BX8069510900X;7.291,30
224;Processador Intel Core I9-10850K, 3.6GHz (5.2GHz), Cache 20MB, LGA 1200 - BX8070110850K;2.790,81
225;Processador Intel I7 4790, Oem Lga1150;955,93
226;Processador AMD Ryzen 5 5600g 4.4ghz Video Radeon Integrado;1.049,00
227;Processador Intel I7 12700 12ª Geração, 2.1GHz, Cache 25MB, Dual Core, 20 Threads, LGA 1700 - BX8071512700;2.201,95
228;Processador Intel Core I5 13600kf, 5.10ghz Max Turbo, 14-core, Lga1700;2.023,11
229;Processador Intel Core I7-11700K 11ª Geração, 3.6GHz (4.9GHz Turbo), Cache 16MB, LGA 1200 - BX8070811700K;1.979,10
230;Processador Intel Core I7-11700KF 11ª Geração, 3.6GHz (4.9GHz Turbo), Cache 16MB, LGA 1200 - BX8070811700KF;1.700,07
231;Processador Intel Core I3-12100F 2.9, LGA 1700 - BX8071512100Fi;737,67
232;Processador Intel Core I3-10100F, 3.60GHz (4.30GHz Turbo), Cache 6MB, LGA 1200 - BX8070110100F;449,00
233;Processador Intel Core I9-13900kf, Lga 1700, 36MB Cache - Bx8071513900kf;3.912,21
234;Processador Intel Core I5-12600KF 12ª Geração, 3.7GHz, Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700 - BX8071512600KF;1.587,30
235;Processador Intel Xeon E-2314,2.8 Ghz, Cache 8mb, 4 Núcleos;1.578,75
236;Processador AMD A6 7480, 3.8GHz, Cache 1MB, Dual Core, 2 Threads, FM2+ - AD7480ACABBOX;289,00
237;Processador Intel Core I7-6950X, 3.0GHz, Sem Cooler;10.115,12
238;Processador AMD Ryzen Threadripper PRO 5965WX, 4.5GHz, Cache 140MB, 2Quad Core, 48 Threads, SWRX8 - 100-000000446WOF;15.700,48
239;Processador Intel Core I5 - 10400F, 2.9GHz, Cache 12MB, Hexa Core, 12 Threads, LGA 1200;718,91
240;Processador Dell E5-2603 V4, Servidor, 13g;720,00
241;Processador Intel Core I7-3770, Intel LGA 1155, 3.40GHZ, Cache 8MB, 8 Threads;808,00
242;Processador Intel Celeron G1820, 2.70GHz, Cache 2MB, Dual Core, 2 Threads, LGA 1150 - BX80646G1820;437,39
243;Processador Intel i5-10400 Comet Lake;1.165,41
244;Processador Intel Core i7 10700 2.90GHz;1.944,81
245;Processador Gráfico Palit Geforce Rtx 4070ti, Jetstream 12Gb;5.299,90
246;Processador AMD Ryzen 5, 5600x 35mb, 3.7ghz - 100-100000065cbx;1.199,00
247;Processador Core I5 2500, Lga1155, Oem Tray Sem Cooler;220,50
248;Processador Intel Core I3-6300 (g6);183,75
249;Processador Intel Core I3 14100, 14ª Geração, 3.5 Ghz, 4.7 Ghz Turbo, Cache 12mb, LGA 1700 - Bx8071514100;1.082,51
250;Processador AMD Ryzen 7 5700x3d 3.0ghz 4.1ghz, Turbo 8-cores 16-threads Am4, Sem Cooler - 100-100001503wof;2.060,82
251;Processador Intel Core I3 13100, 3.40ghz, Quad-core, LGA 1700;1.749,90
252;Processador Amd Ryzen Threadripper 7970x, 4,0GHZ ( Máxima Turbo 5,3GHZ ), 32 Núcleos, 160MB -  100-100001351wof;23.176,05
253;Processador Intel i5-10600K 4.10GHz;1.541,61
254;Processador 1151 Core I5, 7400, 3.0ghz/6mb, 7ºg,  S/cooler;499,00
255;Processador Intel Core I3-10100f, 4.30 Ghz, Cache 6MB, QuadCore, Threads 8, LGA 1200;855,00
256;Processador Intel Pentium Gold G6400, 4.0GHz, 2 Cores, 4 Threads, LGA 1200;531,00
257;Processador Intel i5-11400 2.6GHz;1.214,01
258;Processador Intel Core I5-12400, 2.5GHz (4.4GHz Turbo), 12ª Geração, 6 Cores 12 Threads, LGA 1700 - Oem;1.435,49
259;Processador Core I3 2100, 3.1ghz, 3mb, Lga 1155;198,22
260;Processador Intel Core i7 10700F 2.90GHz;1.983,51
261;Processador Intel Core i9 10900F 2.80GHz - 5.20GHz Turbo 20MB;2.451,51
262;Processador Intel Core I3-10100f, 3.6GHz (4.3GHz Max Boost), Cache 6MB, Quad Core, 8 Threads, LGA 1200 - Bx8070110100f;595,05
263;Processador Intel Core I7 14700, 5.40ghz Max Turbo, 20-core, 28-threads, LGA 1700;2.895,54
264;Processador Intel I3 2120 3.3ghtz, 3MB, LGA 1155 - OEM;57,75
265;Processador Intel Core I9 14900, 5.80ghz, Max Turbo, 24-core, 32-threads, LGA1700;4.245,88
266;Processador Intel Core I9 14900f, 5.80ghz, Max Turbo, 24-core, 32-threads, LGA1700;4.053,82
267;Processador Intel Core I7-13700KF, 3.4ghz (5.4ghz Max Turbo), Cache 3MB, LGA1700 - Bx8071513700kf;5.269,90
268;Processador Intel Core I9 13900f, 2.00ghz, 24-core, LGA1700;3.815,73
269;Processador Intel Core I5, 8400, 8 Geração, 2.8GHZ, 9MB, LGA1151, Oem;530,00
270;Processador Intel Pentium G3220 | G3250;149,98
271;Processador Intel Core i5 11400F 2.60GHz;1.162,71
272;Processador Intel Celeron G3930, LGA 1151;598,90
273;Processador Intel Celeron G5905, 3.5ghz, 2-cores 2-threads, Lga 1200 - Box;350,10
274;Processador Intel Core i3 10100F Comet Lake;646,11
275;Processador AMD Ryzen 9 7900x3d, 4.4ghz, Am5, Vídeo Integrado;3.699,00
276;Processador Intel Core I5-12400f 2.5GHz (4.4GHz Turbo), 12ª Geração, 6 Cores 12 Threads, LGA 1700 - Oem;1.435,49
277;Processador Intel Core I9-13900k, 13ª Geração, LGA 1700, 5.8ghz Max Turbo, Cache 36mb, 24 Núcleos, Vídeo Integrado - Bx8071513900k;5.545,88
278;Processador Intel i7-11700K Rocket Lake 3.60GHz;2.795,31
279;Processador Intel Core i7 11700 2.50GHz;2.414,61
280;Processador Intel Core i7 11700 2.50GHz;2.414,61
281;Processador Intel Core i7 10700KF 3.80GHz;2.213,91
282;Processador Intel i7-11700KF 3.6GHz;2.726,91
283;Processador Intel Celeron G4930, cache de 2MB, Oem;359,10
284;Processador Intel Core I3 2120, 3.30GHz, Cache 3MB, LGA 1155;47,80
285;Processador Am4 Ryzen 3, 3200g;371,90
286;Processador Intel I5-9500, 4,40ghz, 9mb Cache - Fclga1151;844,36
287;Processador Intel I3-2120, 3.30GHz, Dual Core, 4 Threads, OEM;176,68
288;Processador AMD Ryzen 7 7700 3.80ghz, 8-core, 40MB, Am5;2.926,28
289;Processador AMD Ryzen, Threadripper Pro 5975wx 32c 3.6ghz;21.689,26
290;Processador Intel Xeon E2124, 3.30GHz, Cache 8MB, Quad Core, LGA 1151, Sem Gráfico - BX80684E2124;2.447,99
291;Processador AMD Ryzen 5 3600X, 3.8GHz (4.4GHz Max Turbo), Cache 32MB, AM4, DDR4 - 100-100000022BOX;1.832,00
292;Processador Intel Core I3-3220, 3.30GHz, LGA 1155, OEM, Com Cooler;149,22
293;Processador Intel Core I7 6700 Skylake, 3.4GHz (Turbo Max 4.00GHz), Cache 8MB, LGA 1151;1.419,00
294;Processador AMD A6-9500, 3.5GHz, AM4, DDR4 - AD9500AGABBOX;523,60
295;Processador Intel Core I3-2100 Gamer, 3.1GHz;215,91
296;Processador Intel Pentium G5420 Gold Coffe Lake, 3.8GHz, LGA 1151 - BX80684G5420;1.148,90
297;Processador Intel I5-10600K Marvel's Avengers Collector's Edition Packaging, Cache 12MB, 4.10GHz (4.80GHz) - BX8070110600KA;1.793,61
298;Processador Intel E3-1220V6 Xeon, 3.00GHz, LGA 1151, Box, Para Servidor - BX80677E31220V6;1.473,30
299;Processador Intel Core I7 12700F, 2.1GHz - Bx8071512700fI;2.656,30
300;Processador Intel Core I3-6100T, 3.20GHz, OEM;631,12
301;Processador Intel Core i7-14700K, 14ª Geração, 5.6 GHz Max Turbo, Cache 33MB, 20 Núcleos, 28 Threads, LGA1700 - BX8071514700K;0
302;Processador AMD Ryzen 5 7600, 5.1GHz Max Turbo, Cache 38MB, AM5, 6 Núcleos, Vídeo Integrado - 100-100001015BOX;0
303;Processador AMD Ryzen 9 5900X, 3.7GHz (4.8GHz Max Turbo), Cache 70MB, 12 Núcleos, 24 Threads, AM4 - 100-100000061WOF;0
304;Processador Intel Core i9-14900K, 14ª Geração, 6GHz Max Turbo, Cache 36MB, 24 Núcleos, 32 Threads, LGA1700 - BX8071514900K;0
305;Processador Intel Core i7-10700K, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700K;0
306;Processador AMD Ryzen 7 7700X, 5.4GHz Max Turbo, Cache 40MB, AM5, 8 Núcleos, Vídeo Integrado - 100-100000591WOF;0
307;Processador Intel Core i7-14700KF, 14ª Geração, 5.6 GHz Max Turbo, Cache 33MB, 20 Núcleos, 28 Threads, LGA1700 - BX8071514700KF;0
308;Processador Intel Core i9-10900F, 2.8GHz (5.2GHz Max Turbo), Cache 20MB, LGA 1200 - BX8070110900F;0
309;Processador AMD Ryzen 5 7600X, 5.3GHz  Max Turbo, Cache 38MB, AM5, 6 Núcleos, Vídeo Integrado - 100-100000593WOF;0
310;Processador Intel Core i7-11700KF 11ª Geração, 3.6 GHz (4.9GHz Turbo), Cache 16MB, Octa Core, 16 Threads, LGA1200 - BX8070811700KF;0
311;Processador AMD Ryzen 7 7800X3D, 5.0GHz Max Turbo, Cache 104MB, AM5, 8 Núcleos, Vídeo Integrado - 100-100000910WOF;0
312;Processador Intel Core i7-11700 11ª Geração, 2.5 GHz (4.8GHz Turbo), Cache 16MB, Octa Core, LGA1200, Vídeo Integrado - BX8070811700;0
313;Processador AMD Ryzen 9 7900X, 5.6GHz Max Turbo, Cache 76MB, AM5, 12 Núcleos, Vídeo Integrado - 100-100000589WOF;0
314;Processador Intel Core i9-10900K, 3.7GHz (5.3GHz Max Turbo), Cache 20MB, LGA 1200 - BX8070110900K;0
315;Processador AMD Ryzen Threadripper Pro 5995WX, 256 MB,  64 Núcleos, SP3 WOF - 100-100000444WOF;0
316;Processador Intel Core i7-10700F, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700F;0
317;Processador Intel Core i9-10900, 2.8GHz, Cache 20MB, LGA 1200 - BX8070110900;0
318;Processador AMD Ryzen 7 3800XT, 3.8GHz (4.7GHz Max Turbo), Cache 36MB, Octa Core, 16 Threads, AM4 - 100-100000279WOF;0
319;Processador AMD Ryzen Threadripper Pro 5975WX, 128 MB, 32 Núcleos, SP3 WOF - 100-100000445WOF;0
320;Processador AMD Ryzen 5 3600 Cache 32MB 3.6GHz(4.2GHz Max Turbo) AM4, Sem Vídeo - 100-100000031SBX;0
321;Processador Intel Core i7-10700KF, 3.8GHz (5.1GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700KF;0
322;Processador Intel Core i7-10700, 2.9GHz (4.8GHz Max Turbo), Cache 16MB, LGA 1200 - BX8070110700;0
323;Processador AMD Ryzen 5 3600, 3.6GHz(4.2GHz Max Turbo), Cache 32MB, 6 Núcleos, 12 Threads, AM4 - 100-100000031BOX;0
324;Processador AMD Ryzen 3 4100, 3.8GHz (4.0GHz Max Turbo), Cache 6MB, AM4,  Sem Vídeo - 100-100000510BOX;0
325;Processador Intel Core i9-9900KF Coffee Lake Refresh, 3.6GHz (5.0GHz Max Turbo), Cache 16MB, Octa Core, 16 Threads, LGA 1151, Sem Vídeo - BX80684I99900KF;0
326;Processador Intel Core i9-10900X Cascade Lake, 3.7GHz (4.7GHz Max Turbo), Cache 19.25MB, 10 Núcleos, 20 Threads, LGA 2066 - BX8069510900X;0
327;Processador AMD Ryzen 5 1600, Cache 19MB, 3.2GHz (3.6GHz Max Turbo), AM4 - YD1600BBAFBOX;0
328;Processador Intel Core i7-7740X Kaby Lake, 4.3GHz (4.5GHz Max Turbo), Cache 8MB, LGA 2066 - BX80677I77740X;0
329;Processador Intel Core i5-9600K Coffee Lake Refresh, 3.7GHz (4.6GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I59600K;0
330;Processador Intel Core i7-9700K Coffee Lake Refresh, 3.6GHz (4.9GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684I79700K;0
331;Processador AMD A6-7480 Dual Core, 3.8Ghz, Cache 1MB, 2 Threads, FM2+ - AD7480ACABBOX;0
332;Processador Intel Core i5-7400 Kaby Lake, 3Ghz (3.5GHz Max Turbo), Cache 6MB, 3Ghz (3.5GHz Max Turbo), Quad Core, LGA 1151 - BX80677I57400;0
333;Processador Intel Core i7-7700 Kaby Lake, 3.6GHz (4.2GHz Max Turbo), Cache 8MB, LGA 1151 - BX80677I77700;0
334;Processador Intel Pentium G4560 Kaby Lake, 3.5Ghz, Cache 3MB, Dual Core, 4 Threads, LGA 1151 - BX80677G4560;0
335;Processador Intel Core i5-7640X Kaby Lake, 4GHz (4.2GHz Max Turbo), Cache 6MB, LGA 2066 - BX80677I57640X;0
336;Processador Intel Core i5-8400 Coffee Lake, 2.8GHz (4GHz Max Turbo), Cache 9MB, LGA 1151 - BX80684I58400;0
337;Processador AMD A8 9600 Bristol Ridge, 3.1GHz (3.4GHz Max Turbo), Cache 2MB, Quad Core, 4 Threads, AM4 - AD9600AGABBOX;0
338;Processador Intel Core i3-8100 Coffee Lake, 3.6GHz, Cache 6MB, 3.6GHz, Quad Core, 4 Threads, LGA 1151 - BX80684I38100;0
339;Processador AMD Ryzen 7 2700X, Cooler Wraith Prism, 3.7GHz (4.35GHz Max Turbo), Cache 20MB, Octa Core, 16 Threads, AM4 - YD270XBGAFBOX;0
340;Processador Intel Core i5-9400F Coffee Lake, 2.9GHz (4.1GHz Max Turbo), Cache 9MB, LGA 1151, Sem Vídeo - BX80684I59400F;0
341;Processador Intel Core i3-9100F Coffee Lake, 3.6GHz (4.2GHz MaxTurbo), Cache 6MB, Quad Core, 4 Threads, LGA 1151, Sem Vídeo - BX80684I39100F;0
342;Processador AMD Ryzen 7 3800X, 3.9GHz (4.5GHz Max Turbo), Octa Core, 16 Threads, Cache 32MB, AM4 - 100-100000025BOX;0
343;Processador Intel Core i7-9700F Coffee Lake, 3.0GHz (4.7GHz Max Turbo), Cache 12MB, LGA 1151 - BX80684i79700F;0
344;Processador AMD Athlon 3000G Two Core, 3500MHz, Cache 5MB, 2 Núcleos, 4 Threads, AM4 - YD3000C6FHBOX;0
